home_score,away_score,roof,surface,spread,favored_team,vegas_total,attendance,away_rush_attempts,away_rush_yards,away_rush_tds,home_rush_attempts,home_rush_yards,home_rush_tds,away_pass_completions,away_pass_attempts,away_pass_yards,away_pass_tds,away_pass_ints,home_pass_completions,home_pass_attempts,home_pass_yards,home_pass_tds,home_pass_ints,away_sacked,away_sacked_yds,home_sacked,home_sacked_yds,away_total_yds,home_total_yds,away_fumbles,away_fumbles_lost,home_fumbles,home_fumbles_lost,away_turnovers,home_turnovers,away_penalties,away_penalties_yds,home_penalties,home_penalties_yds,away_third_down_attempts,away_third_down_converted,home_third_down_attempts,home_third_down_converted,away_fourth_down_attempts,away_fourth_down_converted,home_fourth_down_attempts,home_fourth_down_converted,away_possession_pct,home_possession_pct,home_drives,home_total_plays,home_punts,home_field_goals,home_touchdowns,vis_drives,vis_total_plays,vis_punts,vis_field_goals,vis_touchdowns,home_qb,home_rb,home_wr,home_wr2,home_wr3,home_te,home_ol1,home_ol2,home_ol3,home_ol4,home_ol5,home_de,home_de2,home_dt,home_dt2,home_lb,home_lb2,home_cb,home_cb2,home_s,home_s2,home_db,vis_qb,vis_rb,vis_wr,vis_wr2,vis_wr3,vis_te,vis_ol1,vis_ol2,vis_ol3,vis_ol4,vis_ol5,vis_dl,vis_dl2,vis_dl3,vis_dl4,vis_dl5,vis_lb,vis_lb2,vis_cb,vis_cb2,vis_s,vis_db,season,week,away_team,home_team,game_url,date,home_fb,home_te2,home_dl,home_dl2,home_dl3,home_olb,home_cb3,vis_dt,vis_dt2,vis_olb,vis_olb2,vis_s2,vis_s3,vis_de,vis_de2,vis_cb3,vis_lb3,home_nt,home_lb3,vis_fb,vis_mlb,home_olb2,home_s3,vis_te2,vis_dt3,home_dt3,home_lb4,home_dl4,home_dl5,home_db2,home_db3,home_db4,vis_lb4,vis_ol6,home_fs,vis_nt,vis_db2,vis_db3,vis_db4,vis_olb3,home_rb2,home_mlb,vis_fs,home_db5,home_wr4,home_te3,vis_te3,home_lb5,vis_db5,vis_ss,vis_s4,vis_wr4,home_ol6,vis_cb4,home_ss,vis_rb2,home_s4,home_olb3,home_te4
14,23,dome,matrixturf,-3.5,Philadelphia Eagles,49.5,74935,39,159,1,14,54,0,25,38,303,1,1,21,37,222,2,0,1,8,4,27,454,249,0,0,1,0,1,0,3,35,5,48,18,13,14,6,1,0,3,2,0.63,0.37,8,55,4,0,2,8,81,1,3,2,Matthew Stafford,Kyren Williams,Tutu Atwell,Cooper Kupp,Puka Nacua,Tyler Higbee,Kevin Dotson,Rob Havenstein,Alaric Jackson,Steve Avila,Coleman Shelton,Jonah Williams,,Aaron Donald,,Ernest Jones,,,,,,Derion Kendrick,Jalen Hurts,D'Andre Swift,Quez Watkins,A.J. Brown,DeVonta Smith,Dallas Goedert,Lane Johnson,Jordan Mailata,Landon Dickerson,Sua Opeta,Jason Kelce,,,,,,Nicholas Morrow,Zach Cunningham,Mario Goodrich,Darius Slay,Justin Evans,,2023,5.0,Philadelphia Eagles,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202310080ram.htm,2023-10-08,,,,,,Byron Young,,Milton Williams,Jordan Davis,Haason Reddick,,Reed Blankenship,,Josh Sweat,,James Bradberry,,Bobby Brown,,,,Michael Hoecht,,,,,,,,Jordan Fuller,Ahkello Witherspoon,Russ Yeast,,,,,,,,,,,,Cobie Durant,,,,,,,,,,,,,,,
21,31,outdoors,grass,-2.5,Denver Broncos,42.5,76387,32,234,1,22,139,0,19,26,199,0,1,20,31,196,2,0,4,26,4,27,407,308,4,1,4,3,2,3,9,71,4,31,12,3,10,4,0,0,0,0,0.58,0.42,12,59,4,2,2,11,67,3,5,1,Russell Wilson,Samaje Perine,Courtland Sutton,Marvin Mims,Lil'Jordan Humphrey,,Quinn Meinerz,Garett Bolles,Mike McGlinchey,Ben Powers,Lloyd Cushenberry III,Zach Allen,,D.J. Jones,,Josey Jewell,Alex Singleton,Damarri Mathis,Patrick Surtain II,Kareem Jackson,Justin Simmons,,Zach Wilson,Breece Hall,Garrett Wilson,Allen Lazard,,Tyler Conklin,Mekhi Becton,Alijah Vera-Tucker,Laken Tomlinson,Connor McGovern,Joe Tippmann,Quinton Jefferson,Quinnen Williams,John Franklin-Myers,,,Jermaine Johnson II,C.J. Mosley,Michael Carter II,Bryce Hall,Jordan Whitehead,,2023,5.0,New York Jets,Denver Broncos,https://www.pro-football-reference.com/boxscores/202310080den.htm,2023-10-08,,,Jonathan Harris,,,Jonathon Cooper,,,,,,Tony Adams,,,,Sauce Gardner,Quincy Williams,,,Nick Bawden,,Nik Bonitto,,,,,,,,,,,,,,,,,,,,,,,Jerry Jeudy,,,,,,,,,,,,,,
20,27,dome,sportturf,-3.5,Kansas City Chiefs,52.5,67003,21,67,1,18,70,0,31,41,281,2,0,29,47,284,2,0,2,15,3,25,333,329,0,0,2,1,0,1,10,86,4,51,15,9,14,6,0,0,5,4,0.53,0.47,8,70,1,2,2,8,66,3,2,3,Kirk Cousins,Alexander Mattison,K.J. Osborn,Justin Jefferson,,Josh Oliver,Christian Darrisaw,Brian O'Neill,Ezra Cleveland,Ed Ingram,Garrett Bradbury,,,,,Jordan Hicks,Ivan Pace,Byron Murphy,Akayleb Evans,Josh Metellus,Camryn Bynum,,Patrick Mahomes,Isiah Pacheco,Marquez Valdes-Scantling,Kadarius Toney,Skyy Moore,Travis Kelce,Jawaan Taylor,Donovan Smith,Joe Thuney,Trey Smith,Creed Humphrey,,,,,,Leo Chenal,Willie Gay Jr.,L'Jarius Sneed,Trent McDuffie,Justin Reid,,2023,5.0,Kansas City Chiefs,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/202310080min.htm,2023-10-08,C.J. Ham,,Jonathan Bullard,Harrison Phillips,,Danielle Hunter,,Derrick Nnadi,Chris Jones,,,Bryan Cook,,Michael Danna,George Karlaftis III,,Drue Tranquill,,,,,Marcus Davenport,Harrison Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10,outdoors,grass,-3.5,San Francisco 49ers,45.0,71617,19,57,0,41,170,2,16,26,161,1,3,18,25,253,4,0,4,21,1,2,197,421,1,1,1,1,4,1,6,60,6,45,11,4,11,6,1,0,1,0,0.38,0.62,13,67,4,0,6,13,50,5,1,1,Brock Purdy,Christian McCaffrey,Brandon Aiyuk,Deebo Samuel,,George Kittle,Aaron Banks,Jake Brendel,Spencer Burford,Colton McKivitz,Trent Williams,,,,,Dre Greenlaw,Fred Warner,Isaiah Oliver,Charvarius Ward,Talanoa Hufanga,Tashaun Gipson,Deommodore Lenoir,Dak Prescott,Tony Pollard,Brandin Cooks,Michael Gallup,CeeDee Lamb,,Tyler Smith,Terence Steele,Tyron Smith,Zack Martin,Tyler Biadasz,,,,,,Leighton Vander Esch,Micah Parsons,DaRon Bland,Stephon Gilmore,Jayron Kearse,,2023,5.0,Dallas Cowboys,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202310080sfo.htm,2023-10-08,Kyle Juszczyk,,Javon Hargrave,Clelin Ferrell,Nick Bosa,,,Johnathan Hankins,Osa Odighizuwa,,,Malik Hooker,Donovan Wilson,DeMarcus Lawrence,,,Damone Clark,,,,,,,,,,,Arik Armstead,,,,,,,,,,,,,,,,,,,,,,,,Jalen Tolbert,,,,,,,
17,13,dome,grass,-1.5,Las Vegas Raiders,44.5,62572,25,110,1,29,96,1,16,30,182,0,3,22,31,208,1,1,2,7,4,25,285,279,0,0,0,0,3,1,3,18,4,28,12,4,13,5,1,1,1,1,0.46,0.54,11,67,4,1,2,11,59,4,2,1,Jimmy Garoppolo,Josh Jacobs,Davante Adams,Hunter Renfrow,Jakobi Meyers,Michael Mayer,Jermaine Eluemunor,Kolton Miller,Greg Van Roten,Dylan Parham,Andre James,Malcolm Koonce,Maxx Crosby,John Jenkins,Bilal Nichols,Divine Deablo,Robert Spillane,Tyler Hall,Marcus Peters,Tre'von Moehrig,Marcus Epps,,Jordan Love,AJ Dillon,Christian Watson,Romeo Doubs,Jayden Reed,Luke Musgrave,Josh Myers,Zach Tom,Elgton Jenkins,Rasheed Walker,Jon Runyan Jr.,Tedarrell Slaton,Kenny Clark,,,,Isaiah McDuffie,Rashan Gary,Jaire Alexander,Keisean Nixon,Rudy Ford,,2023,5.0,Green Bay Packers,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202310090rai.htm,2023-10-09,,,,,,,Amik Robertson,,,,,Darnell Savage Jr.,,,,Rasul Douglas,Preston Smith,,,,,,,,,,,,,,,,Quay Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,outdoors,grass,-10.5,Kansas City Chiefs,47.5,73528,23,115,0,27,96,0,13,22,95,1,2,30,41,306,1,1,4,13,2,13,197,389,1,1,2,0,3,1,3,34,7,84,10,4,13,4,1,0,1,0,0.4,0.6,11,74,3,4,1,10,49,5,0,1,Patrick Mahomes,Isiah Pacheco,Marquez Valdes-Scantling,Skyy Moore,,Travis Kelce,Jawaan Taylor,Donovan Smith,Joe Thuney,Trey Smith,Creed Humphrey,George Karlaftis III,Michael Danna,Chris Jones,Derrick Nnadi,Willie Gay Jr.,Nick Bolton,Trent McDuffie,L'Jarius Sneed,Justin Reid,Bryan Cook,Chamarri Conner,Russell Wilson,Jaleel McLaughlin,Courtland Sutton,Jerry Jeudy,Brandon Johnson,Adam Trautman,Quinn Meinerz,Garett Bolles,Mike McGlinchey,Ben Powers,Lloyd Cushenberry III,Mike Purcell,Jonathan Harris,,,,Josey Jewell,Drew Sanders,Damarri Mathis,Patrick Surtain II,Kareem Jackson,,2023,6.0,Denver Broncos,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202310120kan.htm,2023-10-12,,Noah Gray,,,,,,,,Jonathon Cooper,,Justin Simmons,,Zach Allen,,,Alex Singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,24,outdoors,grass,-5.0,Baltimore Ravens,42.5,61011,39,139,0,19,129,1,21,30,223,1,1,12,21,150,0,1,1,2,6,46,360,233,0,0,1,1,1,2,9,88,6,45,16,8,9,1,0,0,0,0,0.59,0.41,10,49,5,3,1,12,76,3,6,1,Ryan Tannehill,Derrick Henry,DeAndre Hopkins,Nick Westbrook-Ikhine,Chris Moore,Trevon Wesco,Aaron Brewer,Peter Skoronski,Daniel Brunskill,Chris Hubbard,Andre Dillard,,,Naquan Jones,Kyle Peko,Azeez Al-Shaair,Jack Gibbens,Sean Murphy-Bunting,Kristian Fulton,Kevin Byard,,Amani Hooker,Lamar Jackson,Justice Hill,Rashod Bateman,Zay Flowers,,Mark Andrews,Morgan Moses,Ronnie Stanley,John Simpson,Kevin Zeitler,Tyler Linderbaum,,,,,,Patrick Queen,Roquan Smith,Arthur Maulet,Marlon Humphrey,Kyle Hamilton,Brandon Stephens,2023,6.0,Baltimore Ravens,Tennessee Titans,https://www.pro-football-reference.com/boxscores/202310150oti.htm,2023-10-15,,,Denico Autry,,,Harold Landry,,Nnamdi Madubuike,,Jadeveon Clowney,Kyle Van Noy,Marcus Williams,,,,,,,,Patrick Ricard,,,,,,Jeffery Simmons,,,,,,,,,,Michael Pierce,,,,,,,,,,,,,,,,,,,,,,,
19,17,outdoors,grass,-9.5,San Francisco 49ers,35.5,67431,25,108,1,34,160,1,12,27,125,1,1,18,34,192,0,2,3,18,2,18,215,334,1,0,1,0,1,2,12,105,13,119,12,3,13,3,0,0,1,1,0.45,0.55,13,75,4,4,1,13,58,6,1,2,P.J. Walker,Kareem Hunt,Donovan Peoples-Jones,Amari Cooper,Elijah Moore,David Njoku,Jedrick Wills Jr.,Dawand Jones,Michael Dunn,Wyatt Teller,Ethan Pocic,Myles Garrett,Za'Darius Smith,Jordan Elliott,Dalvin Tomlinson,Anthony Walker,Jeremiah Owusu-Koramoah,Greg Newsome II,Denzel Ward,Juan Thornhill,Rodney McLeod,,Brock Purdy,Christian McCaffrey,Brandon Aiyuk,Deebo Samuel,,George Kittle,Aaron Banks,Jake Brendel,Spencer Burford,Colton McKivitz,Trent Williams,Javon Hargrave,Clelin Ferrell,Nick Bosa,Arik Armstead,,Oren Burks,Fred Warner,Isaiah Oliver,Charvarius Ward,Talanoa Hufanga,Deommodore Lenoir,2023,6.0,San Francisco 49ers,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202310150cle.htm,2023-10-15,,,,,,,,,,,,Tashaun Gipson,,,,,,,,Kyle Juszczyk,,,Grant Delpit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,24,retractable roof (closed),fieldturf,-1.5,Atlanta Falcons,41.5,69921,22,72,0,29,106,0,14,23,151,3,0,28,47,307,2,3,5,30,3,11,193,402,0,0,0,0,0,3,6,40,4,31,10,2,15,5,1,1,3,1,0.39,0.61,11,80,3,1,2,12,51,6,1,3,Desmond Ridder,Bijan Robinson,KhaDarel Hodge,Drake London,,MyCole Pruitt,Matthew Bergeron,Drew Dalman,Ryan Neuzil,Kaleb McGary,Jake Matthews,,,,,Nathan Landman,Kaden Elliss,AJ Terrell,DeAundre Alford,Richie Grant,Jessie Bates III,,Sam Howell,Brian Robinson Jr.,Dyami Brown,Jahan Dotson,Terry McLaurin,Logan Thomas,Andrew Wylie,Saahdiq Charles,Samuel Cosmi,Cornelius Lucas,Nick Gates,,,,,,Jamin Davis,Cody Barton,Kendall Fuller,Benjamin St-Juste,Kamren Curl,,2023,6.0,Washington Commanders,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/202310150atl.htm,2023-10-15,,,Grady Jarrett,David Onyemata,Calais Campbell,Bud Dupree,Jeff Okudah,Daron Payne,John Ridgeway,,,Percy Butler,,Chase Young,Montez Sweat,,,,,,,,,,Jonathan Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Lindstrom,,,,,,
42,21,outdoors,grass,-14.0,Miami Dolphins,47.5,65529,25,108,1,33,162,3,24,39,224,1,0,21,32,262,3,1,4,36,0,0,296,424,1,0,1,0,0,1,3,11,3,25,14,5,13,7,4,0,0,0,0.51,0.49,12,65,4,0,6,11,69,4,0,2,Tua Tagovailoa,Raheem Mostert,Jaylen Waddle,Tyreek Hill,,Durham Smythe,Liam Eichenberg,Robert Hunt,Austin Jackson,Isaiah Wynn,Kendall Lamm,,,Christian Wilkins,Zach Sieler,Jerome Baker,Andrew Van Ginkel,Kader Kohou,Xavien Howard,Jevon Holland,DeShon Elliott,,Bryce Young,Chuba Hubbard,Adam Thielen,DJ Chark,Jonathan Mingo,Hayden Hurst,Bradley Bozeman,Ikem Ekwonu,Taylor Moton,Cade Mays,Calvin Throckmorton,,,,,,Frankie Luvu,,C.J. Henderson,Donte Jackson,Matthias Farley,,2023,6.0,Carolina Panthers,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202310150mia.htm,2023-10-15,Alec Ingold,,,,,,Eli Apple,Shy Tuttle,DeShawn Williams,Justin Houston,Brian Burns,Sam Franklin,Jeremy Chinn,,,,,,David Long,,,,,,Derrick Brown,,Bradley Chubb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,19,outdoors,grass,-3.0,Minnesota Vikings,44.5,62167,22,46,0,36,162,1,21,31,181,1,0,16,24,141,0,2,2,7,5,28,220,275,3,1,2,1,1,3,5,63,5,29,13,2,14,6,2,1,1,0,0.41,0.59,12,67,4,2,1,11,58,5,2,1,Justin Fields,D'Onta Foreman,D.J. Moore,Darnell Mooney,,Cole Kmet,Darnell Wright,Cody Whitehair,Teven Jenkins,Nate Davis,Larry Borom,,,,,T.J. Edwards,Tremaine Edmunds,,,,,Eddie Jackson,Kirk Cousins,Alexander Mattison,Jordan Addison,K.J. Osborn,,Josh Oliver,Christian Darrisaw,Brian O'Neill,Ezra Cleveland,Ed Ingram,Garrett Bradbury,Jonathan Bullard,Harrison Phillips,,,,Jordan Hicks,,Byron Murphy,Akayleb Evans,Josh Metellus,,2023,6.0,Minnesota Vikings,Chicago Bears,https://www.pro-football-reference.com/boxscores/202310150chi.htm,2023-10-15,Khari Blasingame,,Justin Jones,Yannick Ngakoue,DeMarcus Walker,,,,,D.J. Wonnum,Danielle Hunter,Harrison Smith,Camryn Bynum,,,,,,Jack Sanborn,C.J. Ham,,,,,,,,Andrew Billings,,Jaylon Johnson,Jaquan Brisker,Tyrique Stevenson,,,,,,,,Marcus Davenport,,,,,,,,,,,,,,,,,,,
17,13,outdoors,fieldturf,-3.0,Cincinnati Bengals,45.5,66385,25,87,1,15,46,0,27,41,326,0,2,24,35,185,2,1,4,29,3,17,384,214,0,0,0,0,2,1,7,64,5,43,12,5,11,3,2,0,0,0,0.57,0.43,11,54,6,1,2,11,72,3,2,1,Joe Burrow,Joe Mixon,Ja'Marr Chase,Tyler Boyd,Trenton Irwin,Irv Smith Jr.,Orlando Brown Jr.,Jonah Williams,Alex Cappa,Cordell Volson,Ted Karras,Sam Hubbard,Trey Hendrickson,D.J. Reader,B.J. Hill,Germaine Pratt,Logan Wilson,Mike Hilton,Cam Taylor-Britt,Nick Scott,Daxton Hill,,Geno Smith,Kenneth Walker III,D.K. Metcalf,Tyler Lockett,,Will Dissly,Charles Cross,Jake Curhan,Anthony Bradford,Phil Haynes,Evan Brown,,,,,,Boye Mafe,Uchenna Nwosu,Tre Brown,Devon Witherspoon,,,2023,6.0,Seattle Seahawks,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/202310150cin.htm,2023-10-15,,,,,,,DJ Turner,,,,,,,Dre'Mont Jones,Jarran Reed,Riq Woolen,Bobby Wagner,,,,,,,Noah Fant,,,,,,,,,Jordyn Brooks,,,,,,,,,,Quandre Diggs,,,,,,,Jamal Adams,,,,,,,,,
37,20,outdoors,grass,-4.5,Jacksonville Jaguars,43.5,64851,17,44,1,29,85,2,33,55,329,1,3,20,30,181,2,1,3,19,3,33,354,233,1,1,0,0,4,1,6,46,5,25,17,6,14,4,6,3,1,1,0.52,0.48,14,65,4,3,4,13,77,3,2,2,Trevor Lawrence,Travis Etienne,Calvin Ridley,Christian Kirk,,Luke Farrell,Tyler Shatley,Brandon Scherff,Cam Robinson,Luke Fortner,Anton Harrison,,,,,Devin Lloyd,Foyesade Oluokun,Darious Williams,Tyson Campbell,Rayshawn Jenkins,Andre Cisco,,Gardner Minshew II,Zack Moss,Michael Pittman Jr.,Josh Downs,Alec Pierce,Kylen Granson,Will Fries,Bernhard Raimann,Blake Freeland,Quenton Nelson,Ryan Kelly,,,,,,Shaquille Leonard,E.J. Speed,Julius Brents,Kenny Moore,Julian Blackmon,,2023,6.0,Indianapolis Colts,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202310150jax.htm,2023-10-15,,Brenton Strange,Jeremiah Ledbetter,Folorunso Fatukasi,Roy Robertson-Harris,Travon Walker,,DeForest Buckner,Grover Stewart,,,Rodney Thomas II,,Kwity Paye,Samson Ebukam,,Zaire Franklin,,,,,Josh Hines-Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13,retractable roof (closed),astroturf,-2.5,New Orleans Saints,41.5,71810,25,89,0,31,120,0,33,51,357,1,1,13,27,199,2,1,2,16,2,22,430,297,1,1,0,0,2,1,7,83,3,29,15,6,11,4,2,0,0,0,0.53,0.47,12,62,5,2,2,10,82,3,2,1,C.J. Stroud,Dameon Pierce,Robert Woods,Nico Collins,,Teagan Quitoriano,Jarrett Patterson,George Fant,Laremy Tunsil,Tytus Howard,Shaq Mason,Will Anderson,Jonathan Greenard,Maliek Collins,Sheldon Rankins,Blake Cashman,Henry To'oTo'o,Steven Nelson,Shaquill Griffin,Jalen Pitre,Eric Murray,,Derek Carr,Alvin Kamara,Michael Thomas,Chris Olave,Rashid Shaheed,Taysom Hill,Cesar Ruiz,James Hurst,Erik McCoy,Ryan Ramczyk,Max Garcia,,,,,,Zack Baun,Pete Werner,Marshon Lattimore,Paulson Adebo,Marcus Maye,,2023,6.0,New Orleans Saints,Houston Texans,https://www.pro-football-reference.com/boxscores/202310150htx.htm,2023-10-15,Andrew Beck,,,,,,,Khalen Saunders,Nathan Shepherd,,,Tyrann Mathieu,,Cameron Jordan,Carl Granderson,,Demario Davis,,,,,,Jimmie Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,17,dome,grass,-2.5,Las Vegas Raiders,42.5,61985,19,83,2,33,84,0,24,33,200,0,1,20,32,264,1,1,4,24,0,0,259,348,0,0,0,0,1,1,10,79,6,42,12,6,16,8,0,0,0,0,0.46,0.54,9,69,2,4,1,9,57,3,1,2,Jimmy Garoppolo,Josh Jacobs,Davante Adams,Jakobi Meyers,,Michael Mayer,Thayer Munford,Kolton Miller,Greg Van Roten,Dylan Parham,Andre James,Malcolm Koonce,Maxx Crosby,John Jenkins,Bilal Nichols,Divine Deablo,Robert Spillane,Tyler Hall,Marcus Peters,Tre'von Moehrig,Marcus Epps,,Mac Jones,Rhamondre Stevenson,Kendrick Bourne,Tyquan Thornton,DeVante Parker,Hunter Henry,Trent Brown,Sidy Sow,Atonio Mafi,Vederian Lowe,David Andrews,Christian Barmore,Davon Godchaux,Lawrence Guy,,,Anfernee Jennings,Jahlani Tavai,J.C. Jackson,,,Jonathan Jones,2023,6.0,New England Patriots,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202310150rai.htm,2023-10-15,Jakob Johnson,,,,,,Amik Robertson,,,,,,,Keion White,,,Ja'Whaun Bentley,,,,,,,,,,,,,,,,,,,,Jabrill Peppers,Kyle Dugger,,,,,,,,,,,,,,,,,,,,,
26,9,dome,matrixturf,-7.0,Los Angeles Rams,47.5,71202,30,130,0,28,179,1,21,41,235,0,1,15,24,226,1,0,2,20,3,23,345,382,1,1,1,1,2,1,5,36,6,59,16,6,12,4,4,2,0,0,0.51,0.49,10,59,4,4,2,12,76,3,3,0,Matthew Stafford,Kyren Williams,Tutu Atwell,Puka Nacua,Cooper Kupp,Tyler Higbee,Kevin Dotson,Rob Havenstein,Alaric Jackson,Steve Avila,Coleman Shelton,Jonah Williams,,Aaron Donald,,Ernest Jones,Christian Rozeboom,,,,,Derion Kendrick,Joshua Dobbs,Keaontay Ingram,Marquise Brown,Michael Wilson,,Zach Ertz,Elijah Wilkinson,Hjalte Froholdt,Will Hernandez,D.J. Humphries,Paris Johnson,Jonathan Ledbetter,Kevin Strong,,,,Josh Woods,Kyzir White,Antonio Hamilton,Marco Wilson,K'Von Wallace,,2023,6.0,Arizona Cardinals,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202310150ram.htm,2023-10-15,,,,,,Michael Hoecht,,,,Cameron Thomas,,,,,,Kei'Trel Clark,Zaven Collins,Kobie Turner,,,,Byron Young,,Geoff Swaim,,,,,,Jordan Fuller,Ahkello Witherspoon,Russ Yeast,,,,,,,,,,,,,,,,,,,,,,Andre Chachere,,,,,
6,20,outdoors,grass,-3.0,Detroit Lions,43.5,65854,22,40,0,16,46,0,30,44,353,2,0,19,37,206,0,1,3,13,1,1,380,251,1,0,0,0,0,1,5,35,5,33,16,9,12,2,0,0,2,1,0.61,0.39,10,56,6,2,0,11,72,4,2,2,Baker Mayfield,Rachaad White,Mike Evans,Chris Godwin,,Cade Otton,Matt Feiler,Robert Hainsey,Tristan Wirfs,Luke Goedeke,Cody Mauch,,,,,Lavonte David,Devin White,Jamel Dean,Carlton Davis,Ryan Neal,Antoine Winfield Jr.,,Jared Goff,David Montgomery,Amon-Ra St. Brown,Josh Reynolds,,Brock Wright,Graham Glasgow,Penei Sewell,Taylor Decker,Kayode Awosika,Frank Ragnow,Benito Jones,Alim McNeill,Aidan Hutchinson,John Cominsky,,Jack Campbell,Derrick Barnes,Jerry Jacobs,Cameron Sutton,Kerby Joseph,,2023,6.0,Detroit Lions,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/202310150tam.htm,2023-10-15,,Ko Kieft,Logan Hall,Calijah Kancey,Vita Vea,Joe Tryon-Shoyinka,,,,,,Tracy Walker,,,,,Alex Anzalone,,,,,Shaquil Barrett,,Sam LaPorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14,outdoors,fieldturf,-6.5,Philadelphia Eagles,43.5,83068,22,80,1,21,89,1,28,45,280,1,3,19,33,186,0,0,2,12,5,31,348,244,1,1,0,0,4,0,5,46,9,68,14,7,11,2,2,1,1,0,0.51,0.49,11,63,4,4,1,10,70,2,0,2,Zach Wilson,Breece Hall,Garrett Wilson,Allen Lazard,,C.J. Uzomah,Max Mitchell,Mekhi Becton,Laken Tomlinson,Connor McGovern,Joe Tippmann,,,,,Jermaine Johnson II,C.J. Mosley,Bryce Hall,Michael Carter II,Tony Adams,Ashtyn Davis,,Jalen Hurts,D'Andre Swift,A.J. Brown,DeVonta Smith,,Jack Stoll,Lane Johnson,Jordan Mailata,Landon Dickerson,Sua Opeta,Jason Kelce,Kentavius Street,,,,,Nicholas Morrow,,Josh Jobe,James Bradberry,Terrell Edmunds,,2023,6.0,Philadelphia Eagles,New York Jets,https://www.pro-football-reference.com/boxscores/202310150nyj.htm,2023-10-15,,Jeremy Ruckert,Quinton Jefferson,John Franklin-Myers,Quinnen Williams,,,Milton Williams,Jordan Davis,Haason Reddick,,Reed Blankenship,,Josh Sweat,,,,,Quincy Williams,,,,Jordan Whitehead,Dallas Goedert,Fletcher Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,outdoors,a_turf,-15.5,Buffalo Bills,43.5,70515,34,132,0,29,128,0,24,36,200,0,0,19,30,169,2,1,3,15,0,0,317,297,1,0,1,1,0,2,9,65,7,51,19,10,12,6,2,1,0,0,0.52,0.48,9,61,3,0,2,10,76,4,3,0,Josh Allen,Latavius Murray,Gabriel Davis,Stefon Diggs,Deonte Harty,Dawson Knox,Spencer Brown,Dion Dawkins,O'Cyrus Torrence,Connor McGovern,Mitch Morse,Leonard Floyd,Gregory Rousseau,Jordan Phillips,Ed Oliver,Terrel Bernard,Dorian Williams,Taron Johnson,Kaiir Elam,Jordan Poyer,Micah Hyde,,Tyrod Taylor,Saquon Barkley,Isaiah Hodgins,Darius Slayton,,Daniel Bellinger,Joshua Ezeudu,Justin Pugh,Evan Neal,Ben Bredeson,Mark Glowinski,Leonard Williams,Dexter Lawrence,,,,Bobby Okereke,Micah McFadden,Adoree' Jackson,Cordale Flott,Xavier McKinney,,2023,6.0,New York Giants,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202310150buf.htm,2023-10-15,,,,,,,Christian Benford,,,Kayvon Thibodeaux,Jihad Ward,Jason Pinnock,,,,Deonte Banks,,,,,,,,Darren Waller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
